receiver,metric,band_hz,target
R_40x10y,c50,1000,-2.4092889019307657
R_40x10y,c50,2000,-1.177693261185408
R_40x10y,c50,4000,0.4464851304706279
R_40x10y,c50,8000,3.41426689018658
R_40x10y,c80,63,-6.388117051992287
R_40x10y,c80,125,-8.124327042460205
R_40x10y,c80,250,-1.0462850669671888
R_40x10y,c80,500,-1.423626939811615
R_40x10y,c80,1000,0.5281245352287588
R_40x10y,c80,2000,1.4472866108102083
R_40x10y,c80,4000,2.4747754375073754
R_40x10y,c80,8000,6.027395059297877
R_40x15y,edt,63,2.2271827548682275
R_40x15y,edt,125,8.810227995948804
R_40x15y,edt,250,2.048161668288095
R_40x15y,edt,500,2.2233656211393256
R_40x15y,edt,1000,1.7218875488198864
R_40x15y,edt,2000,2.024596346481434
R_40x15y,edt,4000,1.6022141312843114
R_40x15y,edt,8000,0.9241896809994677
R_40x15y,t20,63,2.644356801939255
R_40x15y,t20,125,6.212548863216917
R_40x15y,t20,250,2.232129707373912
R_40x15y,t20,500,2.127087699958338
R_40x15y,t20,1000,1.956855429193745
R_40x15y,t20,2000,1.9875247329007637
R_40x15y,t20,4000,1.7083605805077708
R_40x15y,t20,8000,1.130571015987894
R_40x15y,c50,63,-11.14597893736011
R_40x15y,c50,125,-15.500415328153721
R_40x15y,c50,250,-4.70130315053941
R_40x15y,c50,500,-3.135467645404842
R_40x15y,c50,1000,-3.364954148292722
R_40x15y,c50,2000,-1.667197687806206
R_40x15y,c50,4000,-1.060840089743569
R_40x15y,c50,8000,2.6972059328435813
R_40x15y,c80,63,-7.11661494369446
R_40x15y,c80,125,-9.654790218562079
R_40x15y,c80,250,-2.7379143263014183
R_40x15y,c80,500,-1.4493421244624438
R_40x15y,c80,1000,-0.6461633636481422
R_40x15y,c80,2000,0.3377297705695266
R_40x15y,c80,4000,1.4257815258159034
R_40x15y,c80,8000,5.571102556900777
R_40x20y,edt,63,2.230138744394014
R_40x20y,edt,125,9.565537719892996
R_40x20y,edt,250,2.1245580293786928
R_40x20y,edt,500,1.8653213318328252
R_40x20y,edt,1000,1.8272860298923566
R_40x20y,edt,2000,1.9206733624551051
R_40x20y,edt,4000,1.5999213423087528
R_40x20y,edt,8000,0.9874287297726753
R_40x20y,t20,63,2.4553586021196994
R_40x20y,t20,125,5.207244345005806
R_40x20y,t20,250,2.2063339874798076
R_40x20y,t20,500,2.111310176302224
R_40x20y,t20,1000,1.8621868816378524
R_40x20y,t20,2000,1.968305569381311
R_40x20y,t20,4000,1.7211077002841666
R_40x20y,t20,8000,1.1491900520152754
R_40x20y,c50,63,-11.154600223825764
R_40x20y,c50,125,-11.955972179735387
R_40x20y,c50,250,-5.782986989957763
R_40x20y,c50,500,-4.23992152503108
R_40x20y,c50,1000,-3.7361565786566016
R_40x20y,c50,2000,-2.7982873882111496
R_40x20y,c50,4000,-0.7237444024379369
R_40x20y,c50,8000,2.042184881832361
R_40x20y,c80,63,-7.466930594252146
R_40x20y,c80,125,-8.481984021703138
R_40x20y,c80,250,-3.01148205949789
R_40x20y,c80,500,-1.7701682956656148
R_40x20y,c80,1000,-1.061215684101792
R_40x20y,c80,2000,-0.5263528088246956
R_40x20y,c80,4000,1.2904911312900973
R_40x20y,c80,8000,4.789951473822262
R_40x25y,edt,63,2.125662117275373
R_40x25y,edt,125,10.750590715480016
R_40x25y,edt,250,2.0893324598617724
R_40x25y,edt,500,1.9541119247685066
R_40x25y,edt,1000,1.7488955729228306
R_40x25y,edt,2000,1.9429877670628977
R_40x25y,edt,4000,1.6974388782256657
R_40x25y,edt,8000,0.9880972152303795
R_40x25y,t20,63,2.386811795664692
R_40x25y,t20,125,4.7143860962844
R_40x25y,t20,250,2.350950949158707
R_40x25y,t20,500,2.084144030764735
R_40x25y,t20,1000,1.8457318142287986
R_40x25y,t20,2000,2.0763574688472057
R_40x25y,t20,4000,1.7012687810225908
R_40x25y,t20,8000,1.1256897409510658
R_40x25y,c50,63,-10.952764762695793
R_40x25y,c50,125,-8.937916483743674
R_40x25y,c50,250,-7.356902405866277
R_40x25y,c50,500,-5.281224536827372
R_40x25y,c50,1000,-4.430878953220249
R_40x25y,c50,2000,-3.4852985673768035
R_40x25y,c50,4000,-1.660031745624092
R_40x25y,c50,8000,1.3314501186185415
R_40x25y,c80,63,-7.446465569080903
R_40x25y,c80,125,-6.195725153494099
R_40x25y,c80,250,-5.579532937119794
R_40x25y,c80,500,-2.4764855043446614
R_40x25y,c80,1000,-1.472234124018847
R_40x25y,c80,2000,-0.8267844801331055
R_40x25y,c80,4000,0.7334357164312053
R_40x25y,c80,8000,4.146459424162599
R_40x30y,edt,63,1.8401792062946656
R_40x30y,edt,125,12.032028536809085
R_40x30y,edt,250,2.059535531725459
R_40x30y,edt,500,1.8771931655104077
R_40x30y,edt,1000,1.9087794952763548
R_40x30y,edt,2000,2.076412852489939
R_40x30y,edt,4000,1.616332366406508
R_40x30y,edt,8000,0.98465100910148
R_40x30y,t20,63,2.408793926515104
R_40x30y,t20,250,2.3088797109074415
R_40x30y,t20,500,2.269310960562598
R_40x30y,t20,1000,1.906945453642093
R_40x30y,t20,2000,2.00015735657735
R_40x30y,t20,4000,1.7134505406232012
R_40x30y,t20,8000,1.1538209280348974
R_40x30y,c50,63,-11.804317072510887
R_40x30y,c50,125,-9.593438572405123
R_40x30y,c50,250,-5.633223576144739
R_40x30y,c50,500,-5.204367663916315
R_40x30y,c50,1000,-3.501054720988139
R_40x30y,c50,2000,-3.6942247612184427
R_40x30y,c50,4000,-2.2007074032360125
R_40x30y,c50,8000,1.5833458370020839
R_40x30y,c80,63,-8.684033066166235
R_40x30y,c80,125,-4.958426592142163
R_40x30y,c80,250,-1.7410810968431931
R_40x30y,c80,500,-1.4613806415378914
R_40x30y,c80,1000,-0.5474240173841705
R_40x30y,c80,2000,-0.835823713686086
R_40x30y,c80,4000,0.7068036773327678
R_40x30y,c80,8000,4.31838395537026
R_40x35y,edt,63,1.5019682483854395
R_40x35y,edt,125,11.044637703866636
R_40x35y,edt,250,2.1165483574685786
R_40x35y,edt,500,1.9351341735801437
R_40x35y,edt,1000,1.7635926258504215
R_40x35y,edt,2000,1.8677261014285227
R_40x35y,edt,4000,1.6254650367836103
R_40x35y,edt,8000,0.9695236411488699
R_40x35y,t20,63,2.7238158441015914
R_40x35y,t20,250,2.4325457320498334
R_40x35y,t20,500,2.1239403741080354
R_40x35y,t20,1000,1.8882847794435345
R_40x35y,t20,2000,1.9948531797673388
R_40x35y,t20,4000,1.7431951717466503
R_40x35y,t20,8000,1.1765414174135018
R_40x35y,c50,63,-15.381455366263086
R_40x35y,c50,125,-11.835702088133788
R_40x35y,c50,250,-5.537512713089327
R_40x35y,c50,500,-5.462233568316673
R_40x35y,c50,1000,-3.5814216580413167
R_40x35y,c50,2000,-3.5712657131898293
R_40x35y,c50,4000,-1.6709126427350016
R_40x35y,c50,8000,1.4233567787799342
R_40x35y,c80,63,-10.876091134834258
R_40x35y,c80,125,-7.718344200526447
R_40x35y,c80,250,-4.0151430060556885
R_40x35y,c80,500,-3.3861092561027855
R_40x35y,c80,1000,-0.9015317842322474
R_40x35y,c80,2000,-1.382227159362603
R_40x35y,c80,4000,0.8123449454439956
R_40x35y,c80,8000,3.9082748514682426
R_40x40y,edt,63,1.46734627428672
R_40x40y,edt,125,8.28988399821469
R_40x40y,edt,250,2.0901877377766724
R_40x40y,edt,500,2.013871734972955
R_40x40y,edt,1000,1.6862464796091843
R_40x40y,edt,2000,1.8896336403169018
R_40x40y,edt,4000,1.7001325794383908
R_40x40y,edt,8000,0.9879677736071395
R_40x40y,t20,63,2.6861252337312784
R_40x40y,t20,125,5.5091083900215105
R_40x40y,t20,250,2.2509327581427034
R_40x40y,t20,500,2.1264002128776482
R_40x40y,t20,1000,1.925436811385542
R_40x40y,t20,2000,1.9852731664249021
R_40x40y,t20,4000,1.7113875959928655
R_40x40y,t20,8000,1.159421161035238
R_40x40y,c50,63,-18.226000759396563
R_40x40y,c50,125,-12.718945311731353
R_40x40y,c50,250,-8.803971833933153
R_40x40y,c50,500,-4.152130901017107
R_40x40y,c50,1000,-4.334536494033666
R_40x40y,c50,2000,-3.260635069069785
R_40x40y,c50,4000,-2.6641249639345848
R_40x40y,c50,8000,0.42036288938841293
R_40x40y,c80,63,-12.1180010763789
R_40x40y,c80,125,-9.512563542887744
R_40x40y,c80,250,-4.681711641537896
R_40x40y,c80,500,-2.2490274231942227
R_40x40y,c80,1000,-0.7617325845025175
R_40x40y,c80,2000,-0.6137200599587386
R_40x40y,c80,4000,-0.2331888372499594
R_40x40y,c80,8000,3.172259095980894
R_40x45y,edt,63,1.5772228468453608
R_40x45y,edt,125,8.846903727113427
R_40x45y,edt,250,2.4066259454666374
R_40x45y,edt,500,2.1473145679542665
R_40x45y,edt,1000,1.800706242032377
R_40x45y,edt,2000,1.8305158976159717
R_40x45y,edt,4000,1.5859947257307587
R_40x45y,edt,8000,1.0015301268872292
R_40x45y,t20,63,2.7305704875183108
R_40x45y,t20,125,5.3503148245941015
R_40x45y,t20,250,2.1408941172375684
R_40x45y,t20,500,1.9806954352629829
R_40x45y,t20,1000,1.9103120691993616
R_40x45y,t20,2000,2.0561500682699854
R_40x45y,t20,4000,1.6790712962700005
R_40x45y,t20,8000,1.1662454799893611
R_40x45y,c50,63,-17.46422678948952
R_40x45y,c50,125,-9.375150765523392
R_40x45y,c50,250,-9.271281714989145
R_40x45y,c50,500,-4.83764488555371
R_40x45y,c50,1000,-4.336219870030437
R_40x45y,c50,2000,-3.7737160274738404
R_40x45y,c50,4000,-2.9106176325142536
R_40x45y,c50,8000,0.5216869382116889
R_40x45y,c80,63,-12.8471257875511
R_40x45y,c80,125,-7.596271325032495
R_40x45y,c80,250,-8.430434721821202
R_40x45y,c80,500,-2.4038173330877792
R_40x45y,c80,1000,-2.6246881441794407
R_40x45y,c80,2000,-1.2112722589952494
R_40x45y,c80,4000,0.01700410364017145
R_40x45y,c80,8000,3.291768835702476
R_45x00y,edt,63,2.5215830774929286
R_45x00y,edt,125,13.048688083121732
R_45x00y,edt,250,1.8289895090736683
R_45x00y,edt,500,2.123700367576644
R_45x00y,edt,1000,1.8552257661714688
R_45x00y,edt,2000,1.9767220822069036
R_45x00y,edt,4000,1.6124559318012626
R_45x00y,edt,8000,1.0093093157486517
R_45x00y,t20,63,2.757534626204602
R_45x00y,t20,125,6.2230437056889585
R_45x00y,t20,250,2.390237389275892
R_45x00y,t20,500,2.069566278434468
R_45x00y,t20,1000,1.941209561340981
R_45x00y,t20,2000,2.0027379618171657
R_45x00y,t20,4000,1.7260229157606986
R_45x00y,t20,8000,1.173481086497391
R_45x00y,c50,63,-4.686927368987319
R_45x00y,c50,125,-5.99417339538914
R_45x00y,c50,250,-4.5836524834283585
R_45x00y,c50,500,-3.44093593419386
R_45x00y,c50,1000,-3.5697986768672108
R_45x00y,c50,2000,-3.2222612693296377
R_45x00y,c50,4000,-2.6006171530342845
R_45x00y,c50,8000,-0.32613554381522847
R_45x00y,c80,63,-0.12983502932746435
R_45x00y,c80,125,-3.4585595042868302
R_45x00y,c80,250,-0.10651893149621006
R_45x00y,c80,500,-1.6827543626431645
R_45x00y,c80,1000,-1.4894631309726796
R_45x00y,c80,2000,-0.4568265008622291
R_45x00y,c80,4000,0.6029291838821548
R_45x00y,c80,8000,3.3032143642796505
R_45x05y,edt,63,2.291496735292064
R_45x05y,edt,125,13.913568494609924
R_45x05y,edt,250,2.076889056107516
R_45x05y,edt,500,1.905556786180158
R_45x05y,edt,1000,1.8403421483886317
R_45x05y,edt,2000,1.9599473659472202
R_45x05y,edt,4000,1.7226151392852627
R_45x05y,edt,8000,1.021918982399617
R_45x05y,t20,63,2.8960069435999727
R_45x05y,t20,125,4.242768323995683
R_45x05y,t20,250,2.167911900662606
R_45x05y,t20,500,2.077922274873301
R_45x05y,t20,1000,1.8706154749060766
R_45x05y,t20,2000,1.9910642578609763
R_45x05y,t20,4000,1.650854793843646
R_45x05y,t20,8000,1.1596844664501593
R_45x05y,c50,63,-6.750587766399607
R_45x05y,c50,125,-9.828834957167205
R_45x05y,c50,250,-4.584415443238287
R_45x05y,c50,500,-4.327401770550376
R_45x05y,c50,1000,-3.93351554649941
R_45x05y,c50,2000,-3.14366633479763
R_45x05y,c50,4000,-1.3318530112851648
R_45x05y,c50,8000,0.9524361611237573
R_45x05y,c80,63,-1.653544037258151
R_45x05y,c80,125,-7.297611099385991
R_45x05y,c80,250,-0.8699184859783564
R_45x05y,c80,500,-1.4562661486299229
R_45x05y,c80,1000,-1.8215858491119632
R_45x05y,c80,2000,-0.9764654069308393
R_45x05y,c80,4000,0.9415655172127284
R_45x05y,c80,8000,4.045943552993173
R_45x10y,edt,63,2.279095105469502
R_45x10y,edt,125,13.743483135684324
R_45x10y,edt,250,2.361854024817634
R_45x10y,edt,500,2.044618526715487
R_45x10y,edt,1000,1.9709271424269255
R_45x10y,edt,2000,1.9311533348871153
R_45x10y,edt,4000,1.659964712087458
R_45x10y,edt,8000,0.9976618016056099
R_45x10y,t20,63,2.888524462667459
R_45x10y,t20,250,2.383749580529171
R_45x10y,t20,500,2.1390448915922597
R_45x10y,t20,1000,1.818046261936319
R_45x10y,t20,2000,1.9877002805503092
R_45x10y,t20,4000,1.7400658203489838
R_45x10y,t20,8000,1.1831461733098585
R_45x10y,c50,63,-8.993608530200566
R_45x10y,c50,125,-13.841438160281745
R_45x10y,c50,250,-4.0692188204071975
R_45x10y,c50,500,-3.444303397383522
R_45x10y,c50,1000,-3.3481503901939775
R_45x10y,c50,2000,-3.2513909274808235
R_45x10y,c50,4000,-1.4655225132857717
R_45x10y,c50,8000,1.6289281947280523
R_45x10y,c80,63,-3.264339894361203
R_45x10y,c80,125,-10.398464789050212
R_45x10y,c80,250,-2.234048884365148
R_45x10y,c80,500,-1.355499135887042
R_45x10y,c80,1000,-0.9093705055151612
R_45x10y,c80,2000,-0.7460015252024366
R_45x10y,c80,4000,1.467605333282811
R_45x10y,c80,8000,4.538257851365534
R_45x15y,edt,63,2.267043285594516
R_45x15y,edt,125,13.734533827827887
R_45x15y,edt,250,2.114225947280603
R_45x15y,edt,500,2.1612636054521017
R_45x15y,edt,1000,1.7847939029434023
R_45x15y,edt,2000,1.8868397834982786
R_45x15y,edt,4000,1.5604762193498625
R_45x15y,edt,8000,0.9869632468355556
R_45x15y,t20,63,2.7331975717671573
R_45x15y,t20,125,5.450785839250247
R_45x15y,t20,250,2.2975518228690626
R_45x15y,t20,500,1.970790655402477
R_45x15y,t20,1000,1.8206401733895223
R_45x15y,t20,2000,1.982217493862284
R_45x15y,t20,4000,1.7816435815439648
R_45x15y,t20,8000,1.1662709684926413
R_45x15y,c50,63,-11.064131383017692
R_45x15y,c50,125,-16.541298647037546
R_45x15y,c50,250,-6.078856473423797
R_45x15y,c50,500,-4.068723575134723
R_45x15y,c50,1000,-3.972976119446565
R_45x15y,c50,2000,-3.48966537621287
R_45x15y,c50,4000,-1.9923838420443305
R_45x15y,c50,8000,1.0246804612141964
R_45x15y,c80,63,-4.947672127271824
R_45x15y,c80,125,-10.870789956185243
R_45x15y,c80,250,-4.130733246847759
R_45x15y,c80,500,-1.8945137587941439
R_45x15y,c80,1000,-1.3985024313530572
R_45x15y,c80,2000,-0.9278453315461683
R_45x15y,c80,4000,1.2102966335766205
R_45x15y,c80,8000,4.183857855369958
R_45x20y,edt,63,2.1923570613537877
R_45x20y,edt,125,12.272696572973079
R_45x20y,edt,250,2.0404948483184357
R_45x20y,edt,500,2.0859456093884634
R_45x20y,edt,1000,1.9348023379935733
R_45x20y,edt,2000,2.0139019035163392
R_45x20y,edt,4000,1.6102130584677998
R_45x20y,edt,8000,1.005423597238366
R_45x20y,t20,63,2.514045262922883
R_45x20y,t20,125,5.71078088695097
R_45x20y,t20,250,2.1547255385574227
R_45x20y,t20,500,2.008974019839471
R_45x20y,t20,1000,1.8590207215667174
R_45x20y,t20,2000,1.9815477396952914
R_45x20y,t20,4000,1.7315417362392584
R_45x20y,t20,8000,1.1658649742360458
R_45x20y,c50,63,-11.650565997923433
R_45x20y,c50,125,-12.009105402509485
R_45x20y,c50,250,-7.494948573805154
R_45x20y,c50,500,-3.894615207500467
R_45x20y,c50,1000,-3.549599722629524
R_45x20y,c50,2000,-3.6138352237828797
R_45x20y,c50,4000,-2.906584656762691
R_45x20y,c50,8000,1.012445596880933
R_45x20y,c80,63,-6.301926991060991
R_45x20y,c80,125,-9.262759033077185
R_45x20y,c80,250,-3.4370572722657093
R_45x20y,c80,500,-0.9855180821462227
R_45x20y,c80,1000,-0.5065140893486433
R_45x20y,c80,2000,-0.7367844464724317
R_45x20y,c80,4000,0.02384465474315377
R_45x20y,c80,8000,3.952589823616753
R_45x25y,edt,63,2.136103012455099
R_45x25y,edt,125,11.515692262510921
R_45x25y,edt,250,2.171767111509605
R_45x25y,edt,500,2.059094919921732
R_45x25y,edt,1000,1.8947687485235187
R_45x25y,edt,2000,1.959709813724405
R_45x25y,edt,4000,1.6198653805912857
R_45x25y,edt,8000,1.0081660790665583
R_45x25y,t20,63,2.421096884728332
R_45x25y,t20,125,5.682307942362778
R_45x25y,t20,250,2.335887937320769
R_45x25y,t20,500,2.0027692424581973
R_45x25y,t20,1000,1.8508406228649366
R_45x25y,t20,2000,1.976205222884056
R_45x25y,t20,4000,1.7417996354547418
R_45x25y,t20,8000,1.1520392268713935
R_45x25y,c50,63,-11.922916845262257
R_45x25y,c50,125,-8.111655918192678
R_45x25y,c50,250,-6.733083686638407
R_45x25y,c50,500,-4.887161125502449
R_45x25y,c50,1000,-4.731190940931541
R_45x25y,c50,2000,-4.60687100885616
R_45x25y,c50,4000,-2.429318492651088
R_45x25y,c50,8000,0.9822091246856077
R_45x25y,c80,63,-7.327955420732502
R_45x25y,c80,125,-6.478294000550072
R_45x25y,c80,250,-3.5412888859971483
R_45x25y,c80,500,-1.4488974011554494
R_45x25y,c80,1000,-0.9782707427774083
R_45x25y,c80,2000,-1.205802907414007
R_45x25y,c80,4000,0.5483589827765346
R_45x25y,c80,8000,4.083706261658203
R_45x30y,edt,63,1.9100208765857134
R_45x30y,edt,125,12.718912186603866
R_45x30y,edt,250,2.052900586678134
R_45x30y,edt,500,1.8182342251164305
R_45x30y,edt,1000,1.9284918706659318
R_45x30y,edt,2000,1.8659396258914485
R_45x30y,edt,4000,1.6446877495351855
R_45x30y,edt,8000,1.0002945701857024
R_45x30y,t20,63,2.3803491132856403
R_45x30y,t20,250,2.3408381684309254
R_45x30y,t20,500,2.082778913226796
R_45x30y,t20,1000,1.8833501124899592
R_45x30y,t20,2000,1.998526883884756
R_45x30y,t20,4000,1.7356527659164684
R_45x30y,t20,8000,1.1617754865960965
R_45x30y,c50,63,-12.172283454994018
R_45x30y,c50,125,-7.186371269863665
R_45x30y,c50,250,-4.988117152334135
R_45x30y,c50,500,-5.904685702826406
R_45x30y,c50,1000,-4.489630983016303
R_45x30y,c50,2000,-4.108858225306778
R_45x30y,c50,4000,-2.6607764239981355
R_45x30y,c50,8000,0.8863580903008534
R_45x30y,c80,63,-8.694687278509917
R_45x30y,c80,125,-4.689076782790073
R_45x30y,c80,250,-1.9640917230168982
R_45x30y,c80,500,-1.6562054363202696
R_45x30y,c80,1000,-1.8892824196951485
R_45x30y,c80,2000,-0.9552475876355309
R_45x30y,c80,4000,0.6876625771418243
R_45x30y,c80,8000,4.060658522316902
R_45x35y,edt,63,1.7057777780308072
R_45x35y,edt,125,11.462516558940727
R_45x35y,edt,250,1.7737401605561738
R_45x35y,edt,500,1.9173713709252993
R_45x35y,edt,1000,1.8983402148241089
R_45x35y,edt,2000,1.8935970370825683
R_45x35y,edt,4000,1.6479148223972686
R_45x35y,edt,8000,1.0365927161732482
R_45x35y,t20,63,2.6878240930303607
R_45x35y,t20,250,2.318406070806824
R_45x35y,t20,500,2.1105024018555905
R_45x35y,t20,1000,1.8950422099597708
R_45x35y,t20,2000,2.0681706591606623
R_45x35y,t20,4000,1.7272564761393547
R_45x35y,t20,8000,1.171331950415242
R_45x35y,c50,63,-14.863227296315312
R_45x35y,c50,125,-8.874657243392125
R_45x35y,c50,250,-7.651088211480063
R_45x35y,c50,500,-7.334298140935674
R_45x35y,c50,1000,-3.46088455921434
R_45x35y,c50,2000,-4.202185112326639
R_45x35y,c50,4000,-3.637225643587625
R_45x35y,c50,8000,0.5169538718221354
R_45x35y,c80,63,-11.109005950586528
R_45x35y,c80,125,-6.541546353021123
R_45x35y,c80,250,-2.798614184253255
R_45x35y,c80,500,-3.0770204375307086
R_45x35y,c80,1000,-1.4412175628063437
R_45x35y,c80,2000,-1.593680330384741
R_45x35y,c80,4000,-0.31103897819639226
R_45x35y,c80,8000,3.2444869307686885
R_45x40y,edt,63,1.5721726253704311
R_45x40y,edt,125,8.273239654123048
R_45x40y,edt,250,1.8522811281283267
R_45x40y,edt,500,1.8504598712097957
R_45x40y,edt,1000,1.9071045918333054
R_45x40y,edt,2000,1.942509422765025
R_45x40y,edt,4000,1.5741720153505148
R_45x40y,edt,8000,0.9890367168841532
R_45x40y,t20,63,2.82813017162791
R_45x40y,t20,125,6.0902286221811295
R_45x40y,t20,250,2.369215368581174
R_45x40y,t20,500,2.1264392416047877
R_45x40y,t20,1000,1.8516383203547315
R_45x40y,t20,2000,2.0098651199197946
R_45x40y,t20,4000,1.761966821023341
R_45x40y,t20,8000,1.1563124789832722
R_45x40y,c50,63,-20.476936737456334
R_45x40y,c50,125,-8.326872010795306
R_45x40y,c50,250,-10.58905212428016
R_45x40y,c50,500,-6.62581271106542
R_45x40y,c50,1000,-4.974143043681806
R_45x40y,c50,2000,-4.637269012964697
R_45x40y,c50,4000,-3.179872930205552
R_45x40y,c50,8000,0.9054810618075775
R_45x40y,c80,63,-13.860009662005465
R_45x40y,c80,125,-6.840582136298197
R_45x40y,c80,250,-2.3540564968250264
R_45x40y,c80,500,-2.304125999907645
R_45x40y,c80,1000,-2.4833547362591357
R_45x40y,c80,2000,-1.8863068929358766
R_45x40y,c80,4000,-0.061787836724464355
R_45x40y,c80,8000,3.6926659617770414
R_45x45y,edt,63,1.6332955194139818
R_45x45y,edt,125,9.095821952619138
R_45x45y,edt,250,2.2500383688518144
R_45x45y,edt,500,2.0505980138329023
R_45x45y,edt,1000,1.7890230018264617
R_45x45y,edt,2000,1.8890717761015468
R_45x45y,edt,4000,1.6974406377644893
R_45x45y,edt,8000,1.008772858518095
R_45x45y,t20,63,2.732660302064756
R_45x45y,t20,125,4.747764030812036
R_45x45y,t20,250,2.2021913216054636
R_45x45y,t20,500,2.0189593330142688
R_45x45y,t20,1000,1.896127686489691
R_45x45y,t20,2000,2.0215766403551645
R_45x45y,t20,4000,1.723866819024228
R_45x45y,t20,8000,1.1558593907265795
R_45x45y,c50,63,-22.89532656448589
R_45x45y,c50,125,-10.61121610197294
R_45x45y,c50,250,-6.46232016816093
R_45x45y,c50,500,-5.750535678315098
R_45x45y,c50,1000,-5.219467114709064
R_45x45y,c50,2000,-5.686184283612334
R_45x45y,c50,4000,-3.7616581912840257
R_45x45y,c50,8000,0.16063470580063968
R_45x45y,c80,63,-13.718561582195008
R_45x45y,c80,125,-7.926782562777722
R_45x45y,c80,250,-3.8428283062814277
R_45x45y,c80,500,-2.21927607933365
R_45x45y,c80,1000,-3.0736597050925734
R_45x45y,c80,2000,-1.4816765685752653
R_45x45y,c80,4000,-0.6401396801249777
R_45x45y,c80,8000,3.1486736420121164
R_50x00y,edt,63,2.1383004668167795
R_50x00y,edt,125,12.391094690006137
R_50x00y,edt,250,2.163915157493333
R_50x00y,edt,500,2.102465953169545
R_50x00y,edt,1000,1.9629030908225817
R_50x00y,edt,2000,1.988664021488524
R_50x00y,edt,4000,1.721745705523933
R_50x00y,edt,8000,1.0910825397588158
R_50x00y,t20,63,2.6365511599045584
R_50x00y,t20,125,6.421558531527951
R_50x00y,t20,250,2.3016661448619185
R_50x00y,t20,500,2.102963149257372
R_50x00y,t20,1000,1.884285602005701
R_50x00y,t20,2000,1.9648545877743304
R_50x00y,t20,4000,1.6917539695612978
R_50x00y,t20,8000,1.1662061183255064
R_50x00y,c50,63,-5.002100880451784
R_50x00y,c50,125,-6.80484966971147
R_50x00y,c50,250,-2.661628319996323
R_50x00y,c50,500,-5.05434689734887
R_50x00y,c50,1000,-4.41425716853158
R_50x00y,c50,2000,-4.8163923076647315
R_50x00y,c50,4000,-4.106590442347449
R_50x00y,c50,8000,-3.054920683024051
R_50x00y,c80,63,0.19501369133236562
R_50x00y,c80,125,-4.08431224265395
R_50x00y,c80,250,-0.14427901192418216
R_50x00y,c80,500,-2.5574565673613714
R_50x00y,c80,1000,-1.7023203042707669
R_50x00y,c80,2000,-1.8288873295122885
R_50x00y,c80,4000,-0.38967592282886715
R_50x00y,c80,8000,1.6770629806037174
R_50x05y,edt,63,2.1298566008597786
R_50x05y,edt,125,12.485081592747225
R_50x05y,edt,250,2.0240511973980726
R_50x05y,edt,500,1.9465234104869154
R_50x05y,edt,1000,2.04381794966777
R_50x05y,edt,2000,2.0449003346463934
R_50x05y,edt,4000,1.7631960868842846
R_50x05y,edt,8000,1.0989818559595053
R_50x05y,t20,63,2.798939218698669
R_50x05y,t20,125,4.76328275847535
R_50x05y,t20,250,2.318310367990815
R_50x05y,t20,500,2.0925897064960526
R_50x05y,t20,1000,1.8086250421108985
R_50x05y,t20,2000,2.023425648894076
R_50x05y,t20,4000,1.715430288451057
R_50x05y,t20,8000,1.1570331920217902
R_50x05y,c50,63,-7.673585754649297
R_50x05y,c50,125,-10.708073178353995
R_50x05y,c50,250,-3.3592469654916846
R_50x05y,c50,500,-3.8318272478194313
R_50x05y,c50,1000,-4.130237811066119
R_50x05y,c50,2000,-4.529463940946965
R_50x05y,c50,4000,-3.5457049401940104
R_50x05y,c50,8000,-1.43295653843039
R_50x05y,c80,63,-1.0501952572214628
R_50x05y,c80,125,-6.976795059067712
R_50x05y,c80,250,-0.9221473132849409
R_50x05y,c80,500,-2.582722210632284
R_50x05y,c80,1000,-1.3240532375764067
R_50x05y,c80,2000,-1.6457312722958808
R_50x05y,c80,4000,-0.8934370737101252
R_50x05y,c80,8000,2.2352860476389442
R_50x10y,edt,63,2.1474363184544196
R_50x10y,edt,125,13.117237909981634
R_50x10y,edt,250,2.0891130117130143
R_50x10y,edt,500,2.1473913262842643
R_50x10y,edt,1000,1.9211389318904466
R_50x10y,edt,2000,1.9020240346735093
R_50x10y,edt,4000,1.6322603312641197
R_50x10y,edt,8000,1.0835906345283801
R_50x10y,t20,63,2.711715297702378
R_50x10y,t20,125,5.655249178653523
R_50x10y,t20,250,2.4432072796697124
R_50x10y,t20,500,2.0687902880470554
R_50x10y,t20,1000,1.8892304469422785
R_50x10y,t20,2000,2.017951974647652
R_50x10y,t20,4000,1.7370365815267121
R_50x10y,t20,8000,1.1450288509137765
R_50x10y,c50,63,-10.381822992143832
R_50x10y,c50,125,-14.230017800247998
R_50x10y,c50,250,-6.301480579533197
R_50x10y,c50,500,-5.7010850289728605
R_50x10y,c50,1000,-4.3157035880561265
R_50x10y,c50,2000,-4.681846172735993
R_50x10y,c50,4000,-2.9790683297873217
R_50x10y,c50,8000,-0.45021669533208847
R_50x10y,c80,63,-2.6133998582384232
R_50x10y,c80,125,-8.626239552148068
R_50x10y,c80,250,-1.7681818460465948
R_50x10y,c80,500,-3.1175663243821337
R_50x10y,c80,1000,-1.6697668055089951
R_50x10y,c80,2000,-2.2631467967757066
R_50x10y,c80,4000,0.10367131170513452
R_50x10y,c80,8000,2.806057638040583
R_50x15y,edt,63,2.162005442736759
R_50x15y,edt,125,14.35657764170954
R_50x15y,edt,250,2.1519090972986943
R_50x15y,edt,500,2.0210551121017013
